kind	PropertyName	ValueType	RelatedTypes
osdu:wks:master-data--IsolatedInterval:1.2.0	CementOptionID	string	reference-data--IsolatedIntervalCementOption
osdu:wks:master-data--IsolatedInterval:1.2.0	ZoneAccessMechanismID	string	reference-data--IsolatedIntervalZoneAccessMechanism
osdu:wks:master-data--IsolatedInterval:1.2.0	IsolationMechanismID	string	reference-data--IsolatedIntervalIsolationMechanism
osdu:wks:master-data--ModelFeature:1.1.0	NameAliases[].AliasName	string	
osdu:wks:master-data--ModelFeature:1.1.0	NameAliases[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:master-data--ModelFeature:1.1.0	NameAliases[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:master-data--ModelFeature:1.1.0	NameAliases[].EffectiveDateTime	string	
osdu:wks:master-data--ModelFeature:1.1.0	NameAliases[].TerminationDateTime	string	
osdu:wks:master-data--ModelFeature:1.1.0	GeoContexts[].GeoPoliticalEntityID	string	master-data--GeoPoliticalEntity
osdu:wks:master-data--ModelFeature:1.1.0	GeoContexts[].GeoTypeID	string	"reference-data--BasinType
reference-data--GeoPoliticalEntityType
reference-data--PlayType
reference-data--ProspectType"
osdu:wks:master-data--ModelFeature:1.1.0	GeoContexts[].BasinID	string	master-data--Basin
osdu:wks:master-data--ModelFeature:1.1.0	GeoContexts[].FieldID	string	master-data--Field
osdu:wks:master-data--ModelFeature:1.1.0	GeoContexts[].PlayID	string	master-data--Play
osdu:wks:master-data--ModelFeature:1.1.0	GeoContexts[].ProspectID	string	master-data--Prospect
osdu:wks:master-data--ModelFeature:1.1.0	SpatialLocation.SpatialLocationCoordinatesDate	string	
osdu:wks:master-data--ModelFeature:1.1.0	SpatialLocation.QuantitativeAccuracyBandID	string	reference-data--QuantitativeAccuracyBand
osdu:wks:master-data--ModelFeature:1.1.0	SpatialLocation.QualitativeSpatialAccuracyTypeID	string	reference-data--QualitativeSpatialAccuracyType
osdu:wks:master-data--ModelFeature:1.1.0	SpatialLocation.CoordinateQualityCheckPerformedBy	string	
osdu:wks:master-data--ModelFeature:1.1.0	SpatialLocation.CoordinateQualityCheckDateTime	string	
osdu:wks:master-data--ModelFeature:1.1.0	SpatialLocation.CoordinateQualityCheckRemarks[]	string	
osdu:wks:master-data--ModelFeature:1.1.0	SpatialLocation.AsIngestedCoordinates	AbstractAnyCrsFeatureCollection	
osdu:wks:master-data--ModelFeature:1.1.0	SpatialLocation.Wgs84Coordinates	AbstractFeatureCollection	
osdu:wks:master-data--ModelFeature:1.1.0	SpatialLocation.AppliedOperations[]	string	
osdu:wks:master-data--ModelFeature:1.1.0	SpatialLocation.SpatialParameterTypeID	string	reference-data--SpatialParameterType
osdu:wks:master-data--ModelFeature:1.1.0	SpatialLocation.SpatialGeometryTypeID	string	reference-data--SpatialGeometryType
osdu:wks:master-data--ModelFeature:1.1.0	VersionCreationReason	string	
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].TechnicalAssuranceTypeID	string	reference-data--TechnicalAssuranceType
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].Reviewers[].EmailAddress	string	
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].Reviewers[].PhoneNumber	string	
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].Reviewers[].RoleTypeID	string	reference-data--ContactRoleType
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].Reviewers[].DataGovernanceRoleTypeID	string	reference-data--DataGovernanceRoleType
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].Reviewers[].WorkflowPersonaTypeID	string	reference-data--WorkflowPersonaType
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].Reviewers[].Comment	string	
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].Reviewers[].OrganisationID	string	master-data--Organisation
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].Reviewers[].Name	string	
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].AcceptableUsage[].WorkflowUsageTypeID	string	reference-data--WorkflowUsageType
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].AcceptableUsage[].WorkflowPersonaTypeID	string	reference-data--WorkflowPersonaType
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].AcceptableUsage[].DataQualityRuleSetID	string	reference-data--DataQualityRuleSet
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].AcceptableUsage[].DataQualityID	string	work-product-component--DataQuality
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].AcceptableUsage[].ValueChainStatusTypeID	string	reference-data--ValueChainStatusType
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].UnacceptableUsage[].WorkflowUsageTypeID	string	reference-data--WorkflowUsageType
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].UnacceptableUsage[].WorkflowPersonaTypeID	string	reference-data--WorkflowPersonaType
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].UnacceptableUsage[].DataQualityRuleSetID	string	reference-data--DataQualityRuleSet
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].UnacceptableUsage[].DataQualityID	string	work-product-component--DataQuality
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].UnacceptableUsage[].ValueChainStatusTypeID	string	reference-data--ValueChainStatusType
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].EffectiveDate	string	
osdu:wks:master-data--ModelFeature:1.1.0	TechnicalAssurances[].Comment	string	
osdu:wks:master-data--ModelFeature:1.1.0	Name	string	
osdu:wks:master-data--Organisation:1.2.0	NameAliases[].AliasName	string	
osdu:wks:master-data--Organisation:1.2.0	NameAliases[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:master-data--Organisation:1.2.0	NameAliases[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:master-data--Organisation:1.2.0	NameAliases[].EffectiveDateTime	string	
osdu:wks:master-data--Organisation:1.2.0	NameAliases[].TerminationDateTime	string	
osdu:wks:master-data--Organisation:1.2.0	GeoContexts[].GeoPoliticalEntityID	string	master-data--GeoPoliticalEntity
osdu:wks:master-data--Organisation:1.2.0	GeoContexts[].GeoTypeID	string	"reference-data--BasinType
reference-data--GeoPoliticalEntityType
reference-data--PlayType
reference-data--ProspectType"
osdu:wks:master-data--Organisation:1.2.0	GeoContexts[].BasinID	string	master-data--Basin
osdu:wks:master-data--Organisation:1.2.0	GeoContexts[].FieldID	string	master-data--Field
osdu:wks:master-data--Organisation:1.2.0	GeoContexts[].PlayID	string	master-data--Play
osdu:wks:master-data--Organisation:1.2.0	GeoContexts[].ProspectID	string	master-data--Prospect
osdu:wks:master-data--Organisation:1.2.0	SpatialLocation.SpatialLocationCoordinatesDate	string	
osdu:wks:master-data--Organisation:1.2.0	SpatialLocation.QuantitativeAccuracyBandID	string	reference-data--QuantitativeAccuracyBand
osdu:wks:master-data--Organisation:1.2.0	SpatialLocation.QualitativeSpatialAccuracyTypeID	string	reference-data--QualitativeSpatialAccuracyType
osdu:wks:master-data--Organisation:1.2.0	SpatialLocation.CoordinateQualityCheckPerformedBy	string	
osdu:wks:master-data--Organisation:1.2.0	SpatialLocation.CoordinateQualityCheckDateTime	string	
osdu:wks:master-data--Organisation:1.2.0	SpatialLocation.CoordinateQualityCheckRemarks[]	string	
osdu:wks:master-data--Organisation:1.2.0	SpatialLocation.AsIngestedCoordinates	AbstractAnyCrsFeatureCollection	
osdu:wks:master-data--Organisation:1.2.0	SpatialLocation.Wgs84Coordinates	AbstractFeatureCollection	
osdu:wks:master-data--Organisation:1.2.0	SpatialLocation.AppliedOperations[]	string	
osdu:wks:master-data--Organisation:1.2.0	SpatialLocation.SpatialParameterTypeID	string	reference-data--SpatialParameterType
osdu:wks:master-data--Organisation:1.2.0	SpatialLocation.SpatialGeometryTypeID	string	reference-data--SpatialGeometryType
osdu:wks:master-data--Organisation:1.2.0	VersionCreationReason	string	
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].TechnicalAssuranceTypeID	string	reference-data--TechnicalAssuranceType
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].Reviewers[].EmailAddress	string	
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].Reviewers[].PhoneNumber	string	
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].Reviewers[].RoleTypeID	string	reference-data--ContactRoleType
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].Reviewers[].DataGovernanceRoleTypeID	string	reference-data--DataGovernanceRoleType
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].Reviewers[].WorkflowPersonaTypeID	string	reference-data--WorkflowPersonaType
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].Reviewers[].Comment	string	
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].Reviewers[].OrganisationID	string	master-data--Organisation
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].Reviewers[].Name	string	
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].AcceptableUsage[].WorkflowUsageTypeID	string	reference-data--WorkflowUsageType
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].AcceptableUsage[].WorkflowPersonaTypeID	string	reference-data--WorkflowPersonaType
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].AcceptableUsage[].DataQualityRuleSetID	string	reference-data--DataQualityRuleSet
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].AcceptableUsage[].DataQualityID	string	work-product-component--DataQuality
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].AcceptableUsage[].ValueChainStatusTypeID	string	reference-data--ValueChainStatusType
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].UnacceptableUsage[].WorkflowUsageTypeID	string	reference-data--WorkflowUsageType
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].UnacceptableUsage[].WorkflowPersonaTypeID	string	reference-data--WorkflowPersonaType
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].UnacceptableUsage[].DataQualityRuleSetID	string	reference-data--DataQualityRuleSet
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].UnacceptableUsage[].DataQualityID	string	work-product-component--DataQuality
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].UnacceptableUsage[].ValueChainStatusTypeID	string	reference-data--ValueChainStatusType
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].EffectiveDate	string	
osdu:wks:master-data--Organisation:1.2.0	TechnicalAssurances[].Comment	string	
osdu:wks:master-data--Organisation:1.2.0	OrganisationID	string	
osdu:wks:master-data--Organisation:1.2.0	OrganisationName	string	
osdu:wks:master-data--Organisation:1.2.0	InternalOrganisationIndicator	boolean	
osdu:wks:master-data--Organisation:1.2.0	OrganisationPurposeDescription	string	
osdu:wks:master-data--Organisation:1.2.0	OrganisationDescription	string	
osdu:wks:master-data--Organisation:1.2.0	EffectiveDate	string	
osdu:wks:master-data--Organisation:1.2.0	TerminationDate	string	
osdu:wks:master-data--Organisation:1.2.0	OrganisationTypeID	string	reference-data--OrganisationType
osdu:wks:master-data--Organisation:1.2.0	ParentOrganisationID	string	master-data--Organisation
osdu:wks:master-data--PerforationInterval:1.2.0	NameAliases[].AliasName	string	
osdu:wks:master-data--PerforationInterval:1.2.0	NameAliases[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:master-data--PerforationInterval:1.2.0	NameAliases[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:master-data--PerforationInterval:1.2.0	NameAliases[].EffectiveDateTime	string	
osdu:wks:master-data--PerforationInterval:1.2.0	NameAliases[].TerminationDateTime	string	
osdu:wks:master-data--PerforationInterval:1.2.0	GeoContexts[].GeoPoliticalEntityID	string	master-data--GeoPoliticalEntity
osdu:wks:master-data--PerforationInterval:1.2.0	GeoContexts[].GeoTypeID	string	"reference-data--BasinType
reference-data--GeoPoliticalEntityType
reference-data--PlayType
reference-data--ProspectType"
osdu:wks:master-data--PerforationInterval:1.2.0	GeoContexts[].BasinID	string	master-data--Basin
osdu:wks:master-data--PerforationInterval:1.2.0	GeoContexts[].FieldID	string	master-data--Field
osdu:wks:master-data--PerforationInterval:1.2.0	GeoContexts[].PlayID	string	master-data--Play
osdu:wks:master-data--PerforationInterval:1.2.0	GeoContexts[].ProspectID	string	master-data--Prospect
osdu:wks:master-data--PerforationInterval:1.2.0	SpatialLocation.SpatialLocationCoordinatesDate	string	
osdu:wks:master-data--PerforationInterval:1.2.0	SpatialLocation.QuantitativeAccuracyBandID	string	reference-data--QuantitativeAccuracyBand
osdu:wks:master-data--PerforationInterval:1.2.0	SpatialLocation.QualitativeSpatialAccuracyTypeID	string	reference-data--QualitativeSpatialAccuracyType
osdu:wks:master-data--PerforationInterval:1.2.0	SpatialLocation.CoordinateQualityCheckPerformedBy	string	
osdu:wks:master-data--PerforationInterval:1.2.0	SpatialLocation.CoordinateQualityCheckDateTime	string	
osdu:wks:master-data--PerforationInterval:1.2.0	SpatialLocation.CoordinateQualityCheckRemarks[]	string	
osdu:wks:master-data--PerforationInterval:1.2.0	SpatialLocation.AsIngestedCoordinates	AbstractAnyCrsFeatureCollection	
osdu:wks:master-data--PerforationInterval:1.2.0	SpatialLocation.Wgs84Coordinates	AbstractFeatureCollection	
osdu:wks:master-data--PerforationInterval:1.2.0	SpatialLocation.AppliedOperations[]	string	
osdu:wks:master-data--PerforationInterval:1.2.0	SpatialLocation.SpatialParameterTypeID	string	reference-data--SpatialParameterType
osdu:wks:master-data--PerforationInterval:1.2.0	SpatialLocation.SpatialGeometryTypeID	string	reference-data--SpatialGeometryType
osdu:wks:master-data--PerforationInterval:1.2.0	VersionCreationReason	string	
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].TechnicalAssuranceTypeID	string	reference-data--TechnicalAssuranceType
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].Reviewers[].EmailAddress	string	
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].Reviewers[].PhoneNumber	string	
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].Reviewers[].RoleTypeID	string	reference-data--ContactRoleType
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].Reviewers[].DataGovernanceRoleTypeID	string	reference-data--DataGovernanceRoleType
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].Reviewers[].WorkflowPersonaTypeID	string	reference-data--WorkflowPersonaType
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].Reviewers[].Comment	string	
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].Reviewers[].OrganisationID	string	master-data--Organisation
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].Reviewers[].Name	string	
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].AcceptableUsage[].WorkflowUsageTypeID	string	reference-data--WorkflowUsageType
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].AcceptableUsage[].WorkflowPersonaTypeID	string	reference-data--WorkflowPersonaType
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].AcceptableUsage[].DataQualityRuleSetID	string	reference-data--DataQualityRuleSet
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].AcceptableUsage[].DataQualityID	string	work-product-component--DataQuality
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].AcceptableUsage[].ValueChainStatusTypeID	string	reference-data--ValueChainStatusType
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].UnacceptableUsage[].WorkflowUsageTypeID	string	reference-data--WorkflowUsageType
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].UnacceptableUsage[].WorkflowPersonaTypeID	string	reference-data--WorkflowPersonaType
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].UnacceptableUsage[].DataQualityRuleSetID	string	reference-data--DataQualityRuleSet
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].UnacceptableUsage[].DataQualityID	string	work-product-component--DataQuality
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].UnacceptableUsage[].ValueChainStatusTypeID	string	reference-data--ValueChainStatusType
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].EffectiveDate	string	
osdu:wks:master-data--PerforationInterval:1.2.0	TechnicalAssurances[].Comment	string	
osdu:wks:master-data--PerforationInterval:1.2.0	WellboreID	string	master-data--Wellbore
osdu:wks:master-data--PerforationInterval:1.2.0	PerforationJobID	string	master-data--PerforationJob
osdu:wks:master-data--PerforationInterval:1.2.0	SequenceNumber	integer	
osdu:wks:master-data--PerforationInterval:1.2.0	ClusterRefNo	number	
osdu:wks:master-data--PerforationInterval:1.2.0	IntervalDateTime	string	
osdu:wks:master-data--PerforationInterval:1.2.0	IntervalTypeID	string	reference-data--PerforationIntervalType
osdu:wks:master-data--PerforationInterval:1.2.0	VerticalMeasurement.EffectiveDateTime	string	
osdu:wks:master-data--PerforationInterval:1.2.0	VerticalMeasurement.VerticalMeasurement	number	
osdu:wks:master-data--PerforationInterval:1.2.0	VerticalMeasurement.TerminationDateTime	string	
osdu:wks:master-data--PerforationInterval:1.2.0	VerticalMeasurement.VerticalMeasurementTypeID	string	reference-data--VerticalMeasurementType
osdu:wks:master-data--PerforationInterval:1.2.0	VerticalMeasurement.VerticalMeasurementPathID	string	reference-data--VerticalMeasurementPath
